review_text,product_category,price,rating
Fantastic! Will buy again.,Office Supplies,269.63,4
"Satisfied with the purchase, value for money.",Office Supplies,277.69,2
"Satisfied with the purchase, value for money.",Home Appliances,159.79,1
"Quality is good, but overpriced.",Electronics,207.84,2
"Good for the price, meets expectations.",Office Supplies,163.02,1
"Good for the price, meets expectations.",Sports Equipment,350.04,4
"Amazing features, very useful.",Home Appliances,234.03,1
"Could be better, not very durable.",Home Appliances,249.36,2
"Could be better, not very durable.",Sports Equipment,386.83,2
"Excellent product, highly recommend!",Sports Equipment,61.03,4
Fantastic! Will buy again.,Office Supplies,219.06,1
"Satisfied with the purchase, value for money.",Sports Equipment,81.82,4
"Excellent product, highly recommend!",Sports Equipment,443.23,3
"Works as expected, decent value.",Home Appliances,352.64,1
Fantastic! Will buy again.,Sports Equipment,265.99,1
"Terrible quality, not worth the price.",Sports Equipment,122.11,3
"Terrible quality, not worth the price.",Office Supplies,437.96,2
"Satisfied with the purchase, value for money.",Electronics,166.91,4
Fantastic! Will buy again.,Sports Equipment,248.56,3
"Quality is good, but overpriced.",Home Appliances,57.85,2
"Satisfied with the purchase, value for money.",Toys,370.58,2
"Excellent product, highly recommend!",Sports Equipment,416.61,3
"Works as expected, decent value.",Sports Equipment,433.13,2
"Very disappointed, it broke after one use.",Sports Equipment,217.79,3
Fantastic! Will buy again.,Electronics,136.66,2
"Amazing features, very useful.",Sports Equipment,293.78,5
"Amazing features, very useful.",Home Appliances,152.5,1
"Could be better, not very durable.",Sports Equipment,307.02,1
"Works as expected, decent value.",Office Supplies,20.14,4
"Very disappointed, it broke after one use.",Home Appliances,456.35,4
"Could be better, not very durable.",Electronics,120.37,3
Fantastic! Will buy again.,Office Supplies,86.09,5
"Could be better, not very durable.",Sports Equipment,136.74,5
"Satisfied with the purchase, value for money.",Toys,25.69,1
Fantastic! Will buy again.,Office Supplies,100.76,3
"Excellent product, highly recommend!",Office Supplies,149.65,2
"Excellent product, highly recommend!",Electronics,154.6,5
"Good for the price, meets expectations.",Sports Equipment,103.07,3
"Amazing features, very useful.",Home Appliances,294.04,2
"Terrible quality, not worth the price.",Home Appliances,211.68,2
"Excellent product, highly recommend!",Electronics,157.77,1
"Quality is good, but overpriced.",Toys,422.29,5
"Quality is good, but overpriced.",Home Appliances,167.29,5
"Could be better, not very durable.",Office Supplies,70.6,1
"Good for the price, meets expectations.",Toys,139.59,3
Fantastic! Will buy again.,Office Supplies,423.74,2
"Amazing features, very useful.",Office Supplies,187.39,5
"Works as expected, decent value.",Sports Equipment,177.0,2
"Satisfied with the purchase, value for money.",Toys,392.68,5
"Amazing features, very useful.",Toys,427.46,5
"Good for the price, meets expectations.",Electronics,208.94,4
"Could be better, not very durable.",Sports Equipment,497.14,4
"Amazing features, very useful.",Office Supplies,195.67,2
"Works as expected, decent value.",Home Appliances,189.76,4
"Good for the price, meets expectations.",Office Supplies,304.94,4
"Quality is good, but overpriced.",Toys,85.05,2
"Good for the price, meets expectations.",Sports Equipment,293.15,2
"Excellent product, highly recommend!",Toys,30.54,1
"Good for the price, meets expectations.",Office Supplies,150.4,4
Fantastic! Will buy again.,Home Appliances,311.99,5
"Good for the price, meets expectations.",Office Supplies,25.09,2
"Excellent product, highly recommend!",Office Supplies,161.12,2
"Terrible quality, not worth the price.",Electronics,311.67,1
"Good for the price, meets expectations.",Toys,307.09,1
"Quality is good, but overpriced.",Office Supplies,204.41,4
Fantastic! Will buy again.,Electronics,485.24,5
"Quality is good, but overpriced.",Home Appliances,485.58,5
"Amazing features, very useful.",Electronics,141.36,2
"Good for the price, meets expectations.",Electronics,212.82,4
"Quality is good, but overpriced.",Office Supplies,114.06,2
"Quality is good, but overpriced.",Home Appliances,209.91,4
"Satisfied with the purchase, value for money.",Office Supplies,98.61,2
"Good for the price, meets expectations.",Electronics,486.09,5
"Quality is good, but overpriced.",Home Appliances,416.32,3
Fantastic! Will buy again.,Toys,491.3,2
"Excellent product, highly recommend!",Sports Equipment,59.0,2
"Quality is good, but overpriced.",Electronics,216.57,5
"Works as expected, decent value.",Toys,65.65,1
"Terrible quality, not worth the price.",Home Appliances,155.13,5
"Quality is good, but overpriced.",Office Supplies,473.72,4
"Very disappointed, it broke after one use.",Toys,325.55,5
"Works as expected, decent value.",Electronics,392.42,1
"Excellent product, highly recommend!",Home Appliances,318.95,5
"Amazing features, very useful.",Electronics,343.12,5
"Excellent product, highly recommend!",Toys,213.92,2
"Quality is good, but overpriced.",Toys,395.74,5
Fantastic! Will buy again.,Toys,300.46,1
"Quality is good, but overpriced.",Sports Equipment,92.85,5
"Quality is good, but overpriced.",Sports Equipment,451.68,1
"Works as expected, decent value.",Office Supplies,217.52,4
"Good for the price, meets expectations.",Office Supplies,341.21,4
"Good for the price, meets expectations.",Home Appliances,458.1,1
"Satisfied with the purchase, value for money.",Electronics,109.19,4
Fantastic! Will buy again.,Electronics,336.11,2
"Quality is good, but overpriced.",Home Appliances,275.38,2
"Could be better, not very durable.",Office Supplies,343.99,4
"Excellent product, highly recommend!",Electronics,387.93,4
"Excellent product, highly recommend!",Electronics,62.05,2
"Excellent product, highly recommend!",Home Appliances,183.79,1
"Satisfied with the purchase, value for money.",Office Supplies,135.11,5
Fantastic! Will buy again.,Home Appliances,384.41,2
"Works as expected, decent value.",Home Appliances,196.68,3
"Could be better, not very durable.",Home Appliances,405.14,3
"Excellent product, highly recommend!",Electronics,459.39,1
"Works as expected, decent value.",Toys,398.35,1
"Terrible quality, not worth the price.",Office Supplies,108.73,1
"Amazing features, very useful.",Electronics,25.96,5
"Terrible quality, not worth the price.",Electronics,80.01,2
"Good for the price, meets expectations.",Office Supplies,239.24,4
"Good for the price, meets expectations.",Toys,275.78,4
"Very disappointed, it broke after one use.",Toys,218.52,3
"Satisfied with the purchase, value for money.",Home Appliances,232.9,5
"Good for the price, meets expectations.",Home Appliances,133.0,4
"Satisfied with the purchase, value for money.",Toys,308.07,1
"Amazing features, very useful.",Toys,335.35,3
"Good for the price, meets expectations.",Electronics,236.47,1
"Works as expected, decent value.",Sports Equipment,142.54,2
Fantastic! Will buy again.,Home Appliances,337.57,4
"Could be better, not very durable.",Home Appliances,450.79,1
"Good for the price, meets expectations.",Electronics,298.54,1
Fantastic! Will buy again.,Office Supplies,407.94,5
"Works as expected, decent value.",Office Supplies,227.95,4
"Could be better, not very durable.",Office Supplies,122.3,1
"Very disappointed, it broke after one use.",Home Appliances,138.41,2
Fantastic! Will buy again.,Toys,160.43,1
Fantastic! Will buy again.,Electronics,132.8,4
"Excellent product, highly recommend!",Office Supplies,337.87,4
"Works as expected, decent value.",Sports Equipment,164.59,2
"Works as expected, decent value.",Toys,20.28,3
"Satisfied with the purchase, value for money.",Office Supplies,65.82,3
Fantastic! Will buy again.,Sports Equipment,46.13,3
"Could be better, not very durable.",Home Appliances,247.94,2
"Good for the price, meets expectations.",Home Appliances,383.2,5
"Works as expected, decent value.",Home Appliances,434.66,5
"Terrible quality, not worth the price.",Electronics,18.77,3
"Amazing features, very useful.",Toys,369.5,1
"Terrible quality, not worth the price.",Office Supplies,224.68,4
"Amazing features, very useful.",Home Appliances,197.58,4
"Amazing features, very useful.",Sports Equipment,262.28,5
Fantastic! Will buy again.,Electronics,382.78,2
"Good for the price, meets expectations.",Home Appliances,195.61,4
"Works as expected, decent value.",Home Appliances,444.64,4
"Very disappointed, it broke after one use.",Office Supplies,371.36,3
"Good for the price, meets expectations.",Home Appliances,161.26,5
"Amazing features, very useful.",Electronics,484.51,2
"Quality is good, but overpriced.",Home Appliances,402.52,1
"Good for the price, meets expectations.",Home Appliances,355.16,5
"Amazing features, very useful.",Home Appliances,388.44,1
"Could be better, not very durable.",Electronics,140.1,3
"Very disappointed, it broke after one use.",Toys,131.51,4
"Excellent product, highly recommend!",Electronics,225.08,2
Fantastic! Will buy again.,Toys,417.3,4
"Very disappointed, it broke after one use.",Sports Equipment,219.47,4
"Excellent product, highly recommend!",Electronics,81.61,1
"Excellent product, highly recommend!",Sports Equipment,497.47,1
"Satisfied with the purchase, value for money.",Toys,448.21,3
"Terrible quality, not worth the price.",Sports Equipment,118.69,5
"Terrible quality, not worth the price.",Toys,491.54,4
"Could be better, not very durable.",Electronics,65.63,4
"Quality is good, but overpriced.",Electronics,266.95,4
"Excellent product, highly recommend!",Home Appliances,240.81,3
"Could be better, not very durable.",Home Appliances,353.23,2
"Excellent product, highly recommend!",Electronics,268.09,3
"Quality is good, but overpriced.",Sports Equipment,191.69,2
"Amazing features, very useful.",Toys,213.99,2
"Satisfied with the purchase, value for money.",Home Appliances,454.49,4
"Works as expected, decent value.",Office Supplies,496.18,3
Fantastic! Will buy again.,Office Supplies,141.97,5
"Works as expected, decent value.",Home Appliances,469.91,4
"Very disappointed, it broke after one use.",Office Supplies,287.57,3
"Terrible quality, not worth the price.",Toys,476.54,5
"Excellent product, highly recommend!",Sports Equipment,277.42,3
"Very disappointed, it broke after one use.",Home Appliances,32.29,4
"Quality is good, but overpriced.",Sports Equipment,385.91,4
Fantastic! Will buy again.,Electronics,381.31,3
"Terrible quality, not worth the price.",Office Supplies,236.63,3
"Quality is good, but overpriced.",Home Appliances,216.53,2
"Terrible quality, not worth the price.",Electronics,359.23,2
"Works as expected, decent value.",Home Appliances,265.48,5
"Satisfied with the purchase, value for money.",Electronics,23.95,4
"Satisfied with the purchase, value for money.",Electronics,407.21,3
"Could be better, not very durable.",Electronics,131.56,5
"Excellent product, highly recommend!",Office Supplies,414.72,4
"Quality is good, but overpriced.",Office Supplies,402.57,1
"Very disappointed, it broke after one use.",Sports Equipment,45.27,2
"Excellent product, highly recommend!",Toys,11.23,3
"Terrible quality, not worth the price.",Sports Equipment,252.73,4
"Excellent product, highly recommend!",Electronics,285.15,3
"Could be better, not very durable.",Electronics,222.48,4
"Could be better, not very durable.",Office Supplies,227.5,3
"Satisfied with the purchase, value for money.",Electronics,392.26,3
Fantastic! Will buy again.,Toys,434.74,3
Fantastic! Will buy again.,Electronics,222.42,3
"Satisfied with the purchase, value for money.",Office Supplies,217.37,3
"Works as expected, decent value.",Sports Equipment,130.7,3
"Good for the price, meets expectations.",Home Appliances,437.52,1
"Excellent product, highly recommend!",Toys,495.88,5
Fantastic! Will buy again.,Office Supplies,183.92,2
"Excellent product, highly recommend!",Home Appliances,287.1,5
"Excellent product, highly recommend!",Sports Equipment,275.25,5
"Could be better, not very durable.",Home Appliances,267.12,3
"Amazing features, very useful.",Sports Equipment,222.23,4
"Works as expected, decent value.",Toys,78.97,5
Fantastic! Will buy again.,Toys,179.37,5
"Very disappointed, it broke after one use.",Toys,90.21,1
"Good for the price, meets expectations.",Office Supplies,265.3,1
"Terrible quality, not worth the price.",Toys,171.97,1
Fantastic! Will buy again.,Home Appliances,105.18,3
"Quality is good, but overpriced.",Office Supplies,225.85,1
"Quality is good, but overpriced.",Toys,114.81,2
"Amazing features, very useful.",Home Appliances,101.02,5
"Works as expected, decent value.",Sports Equipment,322.22,2
"Terrible quality, not worth the price.",Sports Equipment,458.9,3
"Terrible quality, not worth the price.",Toys,455.0,3
"Amazing features, very useful.",Toys,237.36,1
"Quality is good, but overpriced.",Office Supplies,99.91,1
"Satisfied with the purchase, value for money.",Electronics,180.3,1
